Biofluido,Experiment,Metabolite,HMDB,Concentration_ASICS,Concentration_GS,Metodo,Diferenca_Absoluta,Erro_Percentual
Urina,02RCF_fid,Cysteine,,0.0,,FID,,
Urina,02RCF_fid,Cytosine,,0.0,,FID,,
Urina,02RCF_fid,Fructose,HMDB00660,0.0,158.1,FID,158.1,100.0
Urina,02RCF_fid,Fumarate,,0.0,,FID,,
Urina,02RCF_fid,GDP,,0.0,,FID,,
Urina,02RCF_fid,GTP,,0.0,,FID,,
Urina,02RCF_fid,Galactose,,0.0,,FID,,
Urina,02RCF_fid,Gluconate,,0.0,,FID,,
Urina,02RCF_fid,Glutarate,,0.0,,FID,,
Urina,02RCF_fid,Glutathione-reduced,,0.0,,FID,,
Urina,02RCF_fid,Glycerate,,0.0,,FID,,
Urina,02RCF_fid,Glycogen,,0.0,,FID,,
Urina,02RCF_fid,Guanidinoacetate,,0.0,,FID,,
Urina,02RCF_fid,Hypotaurine,,0.0,,FID,,
Urina,02RCF_fid,IMP,,0.0,,FID,,
Urina,02RCF_fid,Inosine,,0.0,,FID,,
Urina,02RCF_fid,Kynurenate,,0.0,,FID,,
Urina,02RCF_fid,Levulinate,,0.0,,FID,,
Urina,02RCF_fid,Long-chain_alkane,,0.0,,FID,,
Urina,02RCF_fid,Lysine,HMDB00182,0.0,114.5,FID,114.5,100.0
Urina,02RCF_fid,Malate,,0.0,,FID,,
Urina,02RCF_fid,Maltose,,0.0,,FID,,
Urina,02RCF_fid,Mandelate,,0.0,,FID,,
Urina,02RCF_fid,Mannose,,0.0,,FID,,
Urina,02RCF_fid,Methylamine,,0.0,,FID,,
Urina,02RCF_fid,Methylmalonate,,0.0,,FID,,
Urina,02RCF_fid,N-(2-Furoyl)Glycine,,0.0,,FID,,
Urina,02RCF_fid,NAD,,0.0,,FID,,
Urina,02RCF_fid,NADP,,0.0,,FID,,
Urina,02RCF_fid,Nicotinate,,0.0,,FID,,
Urina,02RCF_fid,Nicotinurate,,0.0,,FID,,
Urina,02RCF_fid,Ornithine,,0.0,,FID,,
Urina,02RCF_fid,Pantothenate,HMDB00210,0.0,65.2,FID,65.2,100.0
Urina,02RCF_fid,Phenylglyoxylate,,0.0,,FID,,
Urina,02RCF_fid,Phosphocholine,,0.0,,FID,,
Urina,02RCF_fid,Pimelate,,0.0,,FID,,
Urina,02RCF_fid,Propionate,,0.0,,FID,,
Urina,02RCF_fid,Pyrocatechol,,0.0,,FID,,
Urina,02RCF_fid,Pyruvate,HMDB00243,0.0,54.9,FID,54.9,100.0
Urina,02RCF_fid,Quinolinate,,0.0,,FID,,
Urina,02RCF_fid,Sarcosine,,0.0,,FID,,
Urina,02RCF_fid,Sebacate,,0.0,,FID,,
Urina,02RCF_fid,Spermidine,,0.0,,FID,,
Urina,02RCF_fid,Succinate,HMDB00254,0.0,20.1,FID,20.1,100.0
Urina,02RCF_fid,Tartarate,,0.0,,FID,,
Urina,02RCF_fid,Trans-Acotinate,,0.0,,FID,,
Urina,02RCF_fid,UDP,,0.0,,FID,,
Urina,02RCF_fid,UDPG,,0.0,,FID,,
Urina,02RCF_fid,Urocanate,HMDB00301,0.0,17.0,FID,17.0,100.0
Urina,02RCF_fid,dAMP,,0.0,,FID,,
Urina,02RCF_fid,trans-4-Hydroxy-L-Proline,,0.0,,FID,,
Urina,02RCF_fid,trans-Ferulate,,0.0,,FID,,
Urina,02RCF_fid,Syringate,,45.0359840951904,,FID,,
Urina,02RCF_fid,2-Propanol,,81.6986920882692,,FID,,
Urina,02RCF_fid,Isovalerate,,82.6609237801729,,FID,,
Urina,02RCF_fid,Acetone,HMDB01659,86.5817669867603,43.1,FID,43.4817669867603,100.89
Urina,02RCF_fid,Saturated_fattty_acids,,93.4933266229804,,FID,,
Urina,02RCF_fid,Dimethylamine,HMDB00087,104.316596826925,449.1,FID,344.78340317307504,76.77
Urina,02RCF_fid,Methylguanidine,,107.843479887807,,FID,,
Urina,02RCF_fid,Acetoacetate,HMDB00060,119.403815314686,55.1,FID,64.303815314686,116.7
Urina,02RCF_fid,Dimethylglycine,,136.362363986387,,FID,,
Urina,02RCF_fid,O-Acetyl-L-Carnitine,,137.09657139315,,FID,,
Urina,02RCF_fid,CholineChloride,,142.604980366274,,FID,,
Urina,02RCF_fid,alpha-Hydroxyisobutyrate,,142.80596393728,,FID,,
Urina,02RCF_fid,Ethylmalonate,,142.993064580916,,FID,,
Urina,02RCF_fid,4-AminoHippurate,,148.645456126915,,FID,,
Urina,02RCF_fid,Galactitol,,153.285462920391,,FID,,
Urina,02RCF_fid,Methionine,HMDB00696,153.88620777345,34.4,FID,119.48620777344999,347.34
Urina,02RCF_fid,Dimethylsulfone,,154.937415427901,,FID,,
Urina,02RCF_fid,Trimethylamine,,155.986620701944,,FID,,
Urina,02RCF_fid,4-EthylPhenol,,160.897631347972,,FID,,
Urina,02RCF_fid,Adenosine,,163.813088330389,,FID,,
Urina,02RCF_fid,2-HydroxyphenylAcetate,,168.173994089936,,FID,,
Urina,02RCF_fid,PropyleneGlycol,,175.731298548158,,FID,,
Urina,02RCF_fid,Isobutyrate,,178.023002301598,,FID,,
Urina,02RCF_fid,Putrescine,,185.438029769164,,FID,,
Urina,02RCF_fid,Valine,HMDB00883,187.565089651623,96.9,FID,90.66508965162299,93.57
Urina,02RCF_fid,S-Acetamidomethylcysteine,,187.989922641575,,FID,,
Urina,02RCF_fid,Tyrosine,HMDB00158,191.213163267826,212.7,FID,21.486836732173998,10.1
Urina,02RCF_fid,Dihydrothymine,,191.906827236696,,FID,,
Urina,02RCF_fid,UTP,,192.415645653638,,FID,,
Urina,02RCF_fid,Vanillate,,193.940282980057,,FID,,
Urina,02RCF_fid,Acetate,HMDB00042,199.377451476697,132.4,FID,66.97745147669698,50.59
Urina,02RCF_fid,2-Oxobutyrate,,201.301850476314,,FID,,
Urina,02RCF_fid,N-Acetyl-L-Aspartate,,209.427047031633,,FID,,
Urina,02RCF_fid,Valerate,,213.832314285628,,FID,,
Urina,02RCF_fid,Isoleucine,HMDB00172,214.272963407077,31.4,FID,182.87296340707698,582.4
Urina,02RCF_fid,Hypoxanthine,HMDB00157,226.343157597706,106.6,FID,119.74315759770602,112.33
Urina,02RCF_fid,Adenine,,242.068964081482,,FID,,
Urina,02RCF_fid,2-Hydroxybutyrate,,242.33245351167,,FID,,
Urina,02RCF_fid,Adipate,,250.505938426211,,FID,,
Urina,02RCF_fid,Leucine,HMDB00687,258.169700283033,86.6,FID,171.56970028303303,198.12
Urina,02RCF_fid,1-Methylhydantoin,,262.417899572746,,FID,,
Urina,02RCF_fid,3-PhenylPropionate,,267.334138860076,,FID,,
Urina,02RCF_fid,Homovanillate,,269.733751781611,,FID,,
Urina,02RCF_fid,Carnitine,HMDB00062,274.375771609417,175.9,FID,98.47577160941697,55.98
Urina,02RCF_fid,3-Methyladipate,,274.56453083073,,FID,,
Urina,02RCF_fid,Cystine,,277.153678449493,,FID,,
Urina,02RCF_fid,2-Deoxyadenosine,,278.071708728886,,FID,,
Urina,02RCF_fid,Glycerophosphocholine,,281.026541264184,,FID,,
Urina,02RCF_fid,GABA,,287.812198326117,,FID,,
Urina,02RCF_fid,2-Oxoglutarate,HMDB00208,291.05208680773,200.0,FID,91.05208680773,45.53
Urina,02RCF_fid,Indoxylsulfate,,327.855191440644,,FID,,
Urina,02RCF_fid,beta-Hydroxyisovalerate,,340.419147918697,,FID,,
Urina,02RCF_fid,Tryptophan,HMDB00929,352.282869226049,87.8,FID,264.482869226049,301.23
Urina,02RCF_fid,5-AminoValerate,,371.98736812846,,FID,,
Urina,02RCF_fid,Arabitol,,392.629751781248,,FID,,
Urina,02RCF_fid,Saccarate,,416.350883390497,,FID,,
Urina,02RCF_fid,Uridine,HMDB00296,418.936287461668,26.9,FID,392.036287461668,1457.38
Urina,02RCF_fid,TMAO,,420.455074239196,,FID,,
Urina,02RCF_fid,Phenylalanine,,437.654247389087,,FID,,
Urina,02RCF_fid,Lactate,HMDB00190,452.71324945492,39.4,FID,413.31324945492,1049.02
Urina,02RCF_fid,Myo-Inositol,,478.800833772797,,FID,,
Urina,02RCF_fid,4-HydroxyphenylAcetate,,489.950601809583,,FID,,
Urina,02RCF_fid,Glutathione-oxidized,,501.401587751893,,FID,,
Urina,02RCF_fid,Glutaconate,,523.494739729551,,FID,,
Urina,02RCF_fid,UMP,,532.593328333751,,FID,,
Urina,02RCF_fid,N-Acetylglycine,,559.63954731738,,FID,,
Urina,02RCF_fid,GMP,,576.169563341218,,FID,,
Urina,02RCF_fid,Glucose-6-Phosphate,,582.851626993723,,FID,,
Urina,02RCF_fid,Trigonelline,HMDB00875,586.152417797409,346.3,FID,239.85241779740903,69.26
Urina,02RCF_fid,Sorbitol,,595.701518347396,,FID,,
Urina,02RCF_fid,Levoglucosan,,635.939654228786,,FID,,
Urina,02RCF_fid,Ascorbate,,678.490951605381,,FID,,
Urina,02RCF_fid,1-Methyl-L-Histidine,,681.375388157089,,FID,,
Urina,02RCF_fid,Glucose,HMDB00122,689.108925256336,278.2,FID,410.908925256336,147.7
Urina,02RCF_fid,Citrate,HMDB00094,693.596049356594,1742.3,FID,1048.703950643406,60.19
Urina,02RCF_fid,Citrulline,,722.994666137856,,FID,,
Urina,02RCF_fid,Threitol,,729.7644051823,,FID,,
Urina,02RCF_fid,Isocitrate,,753.743014118944,,FID,,
Urina,02RCF_fid,3-Methyl-L-Histidine,,772.166589379296,,FID,,
Urina,02RCF_fid,Malonate,HMDB00691,773.425235691444,602.0,FID,171.42523569144396,28.48
Urina,02RCF_fid,Fucose,HMDB00174,785.595202147787,82.2,FID,703.3952021477869,855.71
Urina,02RCF_fid,Anserine,,807.678170007758,,FID,,
Urina,02RCF_fid,Glycerol,,810.552111893138,,FID,,
Urina,02RCF_fid,Threonine,HMDB00167,842.905066929105,645.5,FID,197.40506692910503,30.58
Urina,02RCF_fid,Phenethylamine,,843.542052917836,,FID,,
Urina,02RCF_fid,Formate,HMDB00142,875.648994938724,775.6,FID,100.04899493872392,12.9
Urina,02RCF_fid,2-AminoAdipate,,884.028282873458,,FID,,
Urina,02RCF_fid,Pyroglutamate,HMDB00267,903.633312288197,232.6,FID,671.033312288197,288.49
Urina,02RCF_fid,Glucuronate,,909.654006306565,,FID,,
Urina,02RCF_fid,Hippurate,HMDB00714,922.796702949159,698.6,FID,224.19670294915898,32.09
Urina,02RCF_fid,Aspartate,,987.036335571986,,FID,,
Urina,02RCF_fid,"1,3-Diaminopropane",,994.634762523945,,FID,,
Urina,02RCF_fid,DehydroAscorbate,,1057.81166476038,,FID,,
Urina,02RCF_fid,Asparagine,HMDB00168,1088.98796576869,577.3,FID,511.68796576869,88.63
Urina,02RCF_fid,Xylitol,HMDB02917,1098.97697070612,321.3,FID,777.6769707061201,242.04
Urina,02RCF_fid,Taurine,HMDB00251,1143.13605378019,1589.1,FID,445.96394621980994,28.06
Urina,02RCF_fid,Threonate,,1175.42020721663,,FID,,
Urina,02RCF_fid,Lactose,,1281.146769651,,FID,,
Urina,02RCF_fid,Beta-Alanine,,1363.13766205492,,FID,,
Urina,02RCF_fid,Alanine,HMDB00161,1402.20694137597,672.2,FID,730.00694137597,108.6
Urina,02RCF_fid,Histidine,HMDB00177,1411.28334569263,2458.2,FID,1046.9166543073698,42.59
Urina,02RCF_fid,Ethanolamine,HMDB00149,1456.88561136431,662.5,FID,794.3856113643101,119.91
Urina,02RCF_fid,Carnosine,HMDB00033,1491.38108877731,651.0,FID,840.38108877731,129.09
Urina,02RCF_fid,Proline,,1549.93662699265,,FID,,
Urina,02RCF_fid,Glutamate,,1564.32860841302,,FID,,
Urina,02RCF_fid,Glutamine,HMDB00641,2093.67248090477,1095.6,FID,998.0724809047701,91.1
Urina,02RCF_fid,Arginine,,2138.25348367573,,FID,,
Urina,02RCF_fid,Glycolate,HMDB00115,2252.27131517641,547.1,FID,1705.1713151764102,311.67
Urina,02RCF_fid,Uracil,HMDB00300,2303.26219922832,88.3,FID,2214.9621992283196,2508.45
Urina,02RCF_fid,Serine,HMDB00187,2911.28901027846,1137.6,FID,1773.68901027846,155.91
Urina,02RCF_fid,Glycine,HMDB00123,5074.53578969466,3972.8,FID,1101.7357896946596,27.73
Urina,02RCF_fid,Creatinine,HMDB00562,22656.4222577883,14392.1,FID,8264.3222577883,57.42
Urina,03RCF_fid,1-Methyl-L-Histidine,,0.0,,FID,,
Urina,03RCF_fid,2-Deoxycytidine,,0.0,,FID,,
Urina,03RCF_fid,2-Deoxyguanosine,,0.0,,FID,,
Urina,03RCF_fid,2-HydroxyphenylAcetate,,0.0,,FID,,
Urina,03RCF_fid,2-Oxoisovalerate,,0.0,,FID,,
Urina,03RCF_fid,2-Picolinate,,0.0,,FID,,
Urina,03RCF_fid,3-Methyl-L-Histidine,,0.0,,FID,,
Urina,03RCF_fid,3-Methylxanthine,,0.0,,FID,,
Urina,03RCF_fid,5-AminoValerate,,0.0,,FID,,
Urina,03RCF_fid,7-Methylxanthine,,0.0,,FID,,
Urina,03RCF_fid,AMP,,0.0,,FID,,
Urina,03RCF_fid,ATP,,0.0,,FID,,
Urina,03RCF_fid,Acetaminophen,,0.0,,FID,,
Urina,03RCF_fid,Adenine,,0.0,,FID,,
Urina,03RCF_fid,Adenosine,,0.0,,FID,,
Urina,03RCF_fid,Allantoin,,0.0,,FID,,
Urina,03RCF_fid,Argininosuccinate,,0.0,,FID,,
Urina,03RCF_fid,Azelaic ate,,0.0,,FID,,
Urina,03RCF_fid,Benzoate,,0.0,,FID,,
Urina,03RCF_fid,Betaine,HMDB00043,0.0,162.0,FID,162.0,100.0
Urina,03RCF_fid,CDP,,0.0,,FID,,
Urina,03RCF_fid,CMP,,0.0,,FID,,
Urina,03RCF_fid,CTP,,0.0,,FID,,
Urina,03RCF_fid,Citraconate,,0.0,,FID,,
Urina,03RCF_fid,Creatine,HMDB00064,0.0,174.1,FID,174.1,100.0
Urina,03RCF_fid,Cysteine,,0.0,,FID,,
Urina,03RCF_fid,Cytosine,,0.0,,FID,,
Urina,03RCF_fid,DehydroAscorbate,,0.0,,FID,,
Urina,03RCF_fid,Dimethylglycine,,0.0,,FID,,
Urina,03RCF_fid,Ethylmalonate,,0.0,,FID,,
Urina,03RCF_fid,Fumarate,,0.0,,FID,,
Urina,03RCF_fid,GDP,,0.0,,FID,,
Urina,03RCF_fid,GMP,,0.0,,FID,,
Urina,03RCF_fid,GTP,,0.0,,FID,,
Urina,03RCF_fid,Galactose,,0.0,,FID,,
Urina,03RCF_fid,Guanidinoacetate,,0.0,,FID,,
Urina,03RCF_fid,Hypotaurine,,0.0,,FID,,
Urina,03RCF_fid,Hypoxanthine,HMDB00157,0.0,22.5,FID,22.5,100.0
Urina,03RCF_fid,IMP,,0.0,,FID,,
Urina,03RCF_fid,Inosine,,0.0,,FID,,
Urina,03RCF_fid,Isobutyrate,,0.0,,FID,,
Urina,03RCF_fid,Kynurenate,,0.0,,FID,,
Urina,03RCF_fid,Lactate,HMDB00190,0.0,23.0,FID,23.0,100.0
Urina,03RCF_fid,Long-chain_alkane,,0.0,,FID,,
Urina,03RCF_fid,Lysine,HMDB00182,0.0,145.8,FID,145.8,100.0
Urina,03RCF_fid,Malonate,HMDB00691,0.0,396.4,FID,396.4,100.0
Urina,03RCF_fid,Methionine,HMDB00696,0.0,44.3,FID,44.3,100.0
Urina,03RCF_fid,Methylamine,,0.0,,FID,,
Urina,03RCF_fid,Methylmalonate,,0.0,,FID,,
Urina,03RCF_fid,NAD,,0.0,,FID,,
Urina,03RCF_fid,NADP,,0.0,,FID,,
Urina,03RCF_fid,Nicotinate,,0.0,,FID,,
Urina,03RCF_fid,Nicotinurate,,0.0,,FID,,
Urina,03RCF_fid,Ornithine,,0.0,,FID,,
Urina,03RCF_fid,Pantothenate,HMDB00210,0.0,58.4,FID,58.4,100.0
Urina,03RCF_fid,Phenylglyoxylate,,0.0,,FID,,
Urina,03RCF_fid,Phosphocholine,,0.0,,FID,,
Urina,03RCF_fid,Pimelate,,0.0,,FID,,
Urina,03RCF_fid,Putrescine,,0.0,,FID,,
Urina,03RCF_fid,Pyrocatechol,,0.0,,FID,,
Urina,03RCF_fid,Pyruvate,HMDB00243,0.0,35.4,FID,35.4,100.0
Urina,03RCF_fid,Quinolinate,,0.0,,FID,,
Urina,03RCF_fid,Sarcosine,,0.0,,FID,,
Urina,03RCF_fid,Sebacate,,0.0,,FID,,
Urina,03RCF_fid,Serine,HMDB00187,0.0,606.9,FID,606.9,100.0
Urina,03RCF_fid,Sorbitol,,0.0,,FID,,
Urina,03RCF_fid,Spermidine,,0.0,,FID,,
Urina,03RCF_fid,Succinate,HMDB00254,0.0,86.9,FID,86.9,100.0
Urina,03RCF_fid,Tartarate,,0.0,,FID,,
Urina,03RCF_fid,Tyrosine,HMDB00158,0.0,137.4,FID,137.4,100.0
Urina,03RCF_fid,UDP,,0.0,,FID,,
Urina,03RCF_fid,Urocanate,HMDB00301,0.0,17.2,FID,17.2,100.0
Urina,03RCF_fid,Valine,HMDB00883,0.0,41.6,FID,41.6,100.0
Urina,03RCF_fid,beta-Hydroxyisovalerate,,0.0,,FID,,
Urina,03RCF_fid,dAMP,,0.0,,FID,,
Urina,03RCF_fid,trans-Ferulate,,0.0,,FID,,
Urina,03RCF_fid,Glycerophosphocholine,,36.1315115080927,,FID,,
Urina,03RCF_fid,Syringate,,60.8719170343089,,FID,,
Urina,03RCF_fid,O-Acetyl-L-Carnitine,,72.6456822032231,,FID,,
Urina,03RCF_fid,Acetone,HMDB01659,76.6216342127089,25.5,FID,51.1216342127089,200.48
Urina,03RCF_fid,Carnitine,HMDB00062,89.3630594956773,51.6,FID,37.763059495677304,73.18
Urina,03RCF_fid,Mandelate,,95.9537755090423,,FID,,
Urina,03RCF_fid,Levulinate,,100.294689027781,,FID,,
Urina,03RCF_fid,Isovalerate,,110.952087574099,,FID,,
Urina,03RCF_fid,Dimethylsulfone,,112.199560217247,,FID,,
Urina,03RCF_fid,Trimethylamine,,117.580414683503,,FID,,
Urina,03RCF_fid,Homovanillate,,131.383442718716,,FID,,
Urina,03RCF_fid,3-HydroxyphenylAcetate,,136.706836675765,,FID,,
Urina,03RCF_fid,Methylguanidine,,151.064298542007,,FID,,
Urina,03RCF_fid,Acetoacetate,HMDB00060,156.977865906518,56.7,FID,100.27786590651799,176.86
Urina,03RCF_fid,Valerate,,157.803841344183,,FID,,
Urina,03RCF_fid,alpha-Hydroxyisobutyrate,,158.896858365093,,FID,,
Urina,03RCF_fid,2-Aminobutyrate,,168.57830096204,,FID,,
Urina,03RCF_fid,Acetate,HMDB00042,169.433197230578,73.4,FID,96.033197230578,130.84
Urina,03RCF_fid,UTP,,169.675918570554,,FID,,
Urina,03RCF_fid,Glutathione-oxidized,,170.648430607815,,FID,,
Urina,03RCF_fid,Leucine,HMDB00687,188.45716907273,49.0,FID,139.45716907273,284.61
Urina,03RCF_fid,Saturated_fattty_acids,,191.76445748416,,FID,,
Urina,03RCF_fid,Galactitol,,193.229080432397,,FID,,
Urina,03RCF_fid,Azelaate,,205.363353589755,,FID,,
Urina,03RCF_fid,Adipate,,207.489803445133,,FID,,
Urina,03RCF_fid,2-Methylglutarate,,210.889574559838,,FID,,
Urina,03RCF_fid,4-HydroxyphenylAcetate,,211.415185368391,,FID,,
Urina,03RCF_fid,UDPG,,214.250458365536,,FID,,
Urina,03RCF_fid,2-Oxobutyrate,,219.475384919339,,FID,,
Urina,03RCF_fid,Dihydrothymine,,221.658967412712,,FID,,
Urina,03RCF_fid,2-Propanol,,235.179978595502,,FID,,
Urina,03RCF_fid,Uridine,HMDB00296,235.932561426799,13.0,FID,222.932561426799,1714.87
Urina,03RCF_fid,Propionate,,237.43783485186,,FID,,
Urina,03RCF_fid,4-AminoHippurate,,237.956585445643,,FID,,
Urina,03RCF_fid,2-Deoxyadenosine,,241.696507286515,,FID,,
Urina,03RCF_fid,CholineChloride,,250.306153231332,,FID,,
Urina,03RCF_fid,Glutathione-reduced,,254.958224289989,,FID,,
Urina,03RCF_fid,N-Acetyl-L-Aspartate,,255.330975116539,,FID,,
Urina,03RCF_fid,Isoleucine,HMDB00172,255.723762625135,16.3,FID,239.423762625135,1468.86
Urina,03RCF_fid,Cystine,,268.193438922078,,FID,,
Urina,03RCF_fid,UMP,,274.320434871923,,FID,,
Urina,03RCF_fid,Glutaconate,,288.238918133495,,FID,,
Urina,03RCF_fid,3-Methyladipate,,301.034719859726,,FID,,
Urina,03RCF_fid,N-Acetylglycine,,301.731525039945,,FID,,
Urina,03RCF_fid,Maltose,,305.43063063215,,FID,,
Urina,03RCF_fid,4-EthylPhenol,,313.547629045123,,FID,,
Urina,03RCF_fid,1-Methylhydantoin,,316.791750046117,,FID,,
Urina,03RCF_fid,Carnosine,HMDB00033,337.64942384964,135.8,FID,201.84942384964,148.64
Urina,03RCF_fid,Anserine,,338.767726341235,,FID,,
Urina,03RCF_fid,2-Hydroxybutyrate,,339.105530727626,,FID,,
Urina,03RCF_fid,GABA,,348.192146409397,,FID,,
Urina,03RCF_fid,PropyleneGlycol,,353.520117358429,,FID,,
Urina,03RCF_fid,3-PhenylPropionate,,364.307738707717,,FID,,
Urina,03RCF_fid,Cadaverine,,372.142403647524,,FID,,
Urina,03RCF_fid,3-Hydroxybutyrate,HMDB00357,380.40258374053,45.1,FID,335.30258374053,743.46
Urina,03RCF_fid,Phenylalanine,,383.296196637482,,FID,,
Urina,03RCF_fid,trans-4-Hydroxy-L-Proline,,400.180005996109,,FID,,
Urina,03RCF_fid,N-(2-Furoyl)Glycine,,406.075244201634,,FID,,
Urina,03RCF_fid,Formate,HMDB00142,406.492521689313,312.9,FID,93.592521689313,29.91
Urina,03RCF_fid,S-Acetamidomethylcysteine,,443.150713672169,,FID,,
Urina,03RCF_fid,Indoxylsulfate,,451.72927329925,,FID,,
Urina,03RCF_fid,Isocitrate,,454.449775758336,,FID,,
Urina,03RCF_fid,Mannose,,478.273521972909,,FID,,
Urina,03RCF_fid,Saccarate,,512.363571202269,,FID,,
Urina,03RCF_fid,Ascorbate,,520.960699910631,,FID,,
Urina,03RCF_fid,Arabitol,,528.034098159394,,FID,,
Urina,03RCF_fid,Dimethylamine,HMDB00087,533.225824147561,471.9,FID,61.32582414756098,13.0
Urina,03RCF_fid,Vanillate,,535.140933856442,,FID,,
Urina,03RCF_fid,Tryptophan,HMDB00929,558.353751326567,68.3,FID,490.053751326567,717.5
Urina,03RCF_fid,Levoglucosan,,559.660194981135,,FID,,
Urina,03RCF_fid,Alanine,HMDB00161,564.118909291868,219.9,FID,344.21890929186804,156.53
Urina,03RCF_fid,2-Oxoglutarate,HMDB00208,564.255487085474,175.6,FID,388.65548708547396,221.33
Urina,03RCF_fid,Glycolate,HMDB00115,567.616438080893,498.1,FID,69.51643808089295,13.96
Urina,03RCF_fid,Fucose,HMDB00174,650.902153798361,122.2,FID,528.702153798361,432.65
Urina,03RCF_fid,Lactose,,665.471845411263,,FID,,
Urina,03RCF_fid,Glycerol,,681.657366838517,,FID,,
Urina,03RCF_fid,Threonine,HMDB00167,682.212640098348,337.5,FID,344.71264009834795,102.14
Urina,03RCF_fid,Glucose,HMDB00122,688.367456168632,311.6,FID,376.76745616863195,120.91
Urina,03RCF_fid,TMAO,,726.778083433811,,FID,,
Urina,03RCF_fid,Trans-Acotinate,,729.318099641747,,FID,,
Urina,03RCF_fid,Glycerate,,734.877741507445,,FID,,
Urina,03RCF_fid,Asparagine,HMDB00168,735.879217584324,165.2,FID,570.6792175843241,345.45
Urina,03RCF_fid,Malate,,760.743658028316,,FID,,
Urina,03RCF_fid,Glucuronate,,808.389159155081,,FID,,
Urina,03RCF_fid,Glutarate,,812.656089888665,,FID,,
Urina,03RCF_fid,Fructose,HMDB00660,830.937029064962,338.1,FID,492.83702906496194,145.77
Urina,03RCF_fid,Glycogen,,852.030604094091,,FID,,
Urina,03RCF_fid,Phenethylamine,,858.303352441159,,FID,,
Urina,03RCF_fid,Aspartate,,883.348136663364,,FID,,
Urina,03RCF_fid,Beta-Alanine,,912.350941190644,,FID,,
Urina,03RCF_fid,Citrulline,,925.740106862516,,FID,,
Urina,03RCF_fid,Xylitol,HMDB02917,935.603287427958,148.5,FID,787.103287427958,530.04
Urina,03RCF_fid,Ethanolamine,HMDB00149,939.611562294512,468.9,FID,470.7115622945121,100.39
Urina,03RCF_fid,Trigonelline,HMDB00875,944.095967792655,588.2,FID,355.8959677926549,60.51
Urina,03RCF_fid,Myo-Inositol,,961.982310302738,,FID,,
Urina,03RCF_fid,Gluconate,,997.294734919438,,FID,,
Urina,03RCF_fid,Glucose-6-Phosphate,,1030.45044310946,,FID,,
Urina,03RCF_fid,Pyroglutamate,HMDB00267,1057.49524001956,237.5,FID,819.99524001956,345.26
Urina,03RCF_fid,Threitol,,1065.81647966883,,FID,,
Urina,03RCF_fid,"1,3-Diaminopropane",,1132.62508350681,,FID,,
Urina,03RCF_fid,Hippurate,HMDB00714,1184.08722574376,1676.6,FID,492.51277425623994,29.38
Urina,03RCF_fid,Citrate,HMDB00094,1188.46946286677,2359.8,FID,1171.33053713323,49.64
Urina,03RCF_fid,Glutamine,HMDB00641,1197.66689961446,510.1,FID,687.5668996144599,134.79
Urina,03RCF_fid,Threonate,,1256.99806912865,,FID,,
Urina,03RCF_fid,2-AminoAdipate,,1274.51708981384,,FID,,
Urina,03RCF_fid,Arginine,,1329.50655270991,,FID,,
Urina,03RCF_fid,Taurine,HMDB00251,1382.93257954316,1277.3,FID,105.63257954316009,8.27
Urina,03RCF_fid,Histidine,HMDB00177,1533.28953417311,517.5,FID,1015.78953417311,196.29
Urina,03RCF_fid,Glutamate,,1888.18432529774,,FID,,
Urina,03RCF_fid,Proline,,1972.7747924538,,FID,,
Urina,03RCF_fid,Glycine,HMDB00123,2343.28717550593,1538.4,FID,804.8871755059299,52.32
Urina,03RCF_fid,Uracil,HMDB00300,3457.20632384238,92.1,FID,3365.10632384238,3653.75
Urina,03RCF_fid,Creatinine,HMDB00562,22470.7973371127,13319.9,FID,9150.897337112701,68.7
Urina,04RCF_fid,"1,3-Diaminopropane",,0.0,,FID,,
Urina,04RCF_fid,1-Methyl-L-Histidine,,0.0,,FID,,
Urina,04RCF_fid,1-Methylhydantoin,,0.0,,FID,,
Urina,04RCF_fid,2-AminoAdipate,,0.0,,FID,,
Urina,04RCF_fid,2-Aminobutyrate,,0.0,,FID,,
Urina,04RCF_fid,2-Deoxyadenosine,,0.0,,FID,,
Urina,04RCF_fid,2-Deoxycytidine,,0.0,,FID,,
Urina,04RCF_fid,2-Deoxyguanosine,,0.0,,FID,,
Urina,04RCF_fid,2-Hydroxybutyrate,,0.0,,FID,,
Urina,04RCF_fid,2-HydroxyphenylAcetate,,0.0,,FID,,
Urina,04RCF_fid,2-Methylglutarate,,0.0,,FID,,
Urina,04RCF_fid,2-Oxobutyrate,,0.0,,FID,,
Urina,04RCF_fid,2-Oxoglutarate,HMDB00208,0.0,53.7,FID,53.7,100.0
Urina,04RCF_fid,2-Oxoisovalerate,,0.0,,FID,,
Urina,04RCF_fid,2-Picolinate,,0.0,,FID,,
Urina,04RCF_fid,2-Propanol,,0.0,,FID,,
Urina,04RCF_fid,3-Hydroxybutyrate,HMDB00357,0.0,19.5,FID,19.5,100.0
Urina,04RCF_fid,3-HydroxyphenylAcetate,,0.0,,FID,,
Urina,04RCF_fid,3-Methyladipate,,0.0,,FID,,
Urina,04RCF_fid,3-Methylxanthine,,0.0,,FID,,
Urina,04RCF_fid,3-PhenylPropionate,,0.0,,FID,,
Urina,04RCF_fid,4-AminoHippurate,,0.0,,FID,,
Urina,04RCF_fid,4-EthylPhenol,,0.0,,FID,,
